Dia 375 - Máquina 2 -> Ação: parada preventiva, Previsão: [1.0, 1.5966276911694166e-11, 0.7851687669754028]
Dia 375 - Máquina 3 -> Ação: parada preventiva, Previsão: [1.0, 1.739850396999948e-14, 0.9598170518875122]
Dia 375 - Máquina 4 -> Ação: parada preventiva, Previsão: [0.9987013339996338, 3.0377579605556093e-05, 0.9946738481521606]
Dia 375 - Máquina 5 -> Ação: parada preventiva, Previsão: [0.9947875738143921, 0.0003403422306291759, 0.9612603783607483]
Dia 375 - Máquina 6 -> Ação: parada preventiva, Previsão: [1.0, 5.94230090480985e-12, 0.8337197303771973]
Dia 375 - Máquina 7 -> Ação: parada preventiva, Previsão: [0.9999997615814209, 1.1704338609419551e-09, 0.8319916129112244]
Dia 375 - Máquina 8 -> Ação: parada preventiva, Previsão: [1.0, 7.122848377285e-20, 0.9927082657814026]
Dia 375 - Máquina 9 -> Ação: parada preventiva, Previsão: [1.0, 5.495263143703651e-18, 0.8800985217094421]
Dia 376 - Máquina 0 -> Ação: parada preventiva, Previsão: [1.0, 3.63923436741756e-14, 0.8293620944023132]
Dia 376 - Máquina 1 -> Ação: parada preventiva, Previsão: [1.0, 1.222433184917078e-16, 0.9945030212402344]
Dia 376 - Máquina 2 -> Ação: parada preventiva, Previsão: [1.0, 1.5966276911694166e-11, 0.7851687669754028]
Dia 376 - Máquina 3 -> Ação: parada preventiva, Previsão: [1.0, 1.7767022594361408e-14, 0.9633810520172119]
Dia 376 - Máquina 4 -> Ação: parada preventiva, Previsão: [0.9986423850059509, 3.1461200705962256e-05, 0.9951700568199158]
Dia 376 - Máquina 5 -> Ação: parada preventiva, Previsão: [0.994551956653595, 0.00035247826599515975, 0.9647592902183533]
Dia 376 - Máquina 6 -> Ação: parada preventiva, Previsão: [1.0, 6.065978015029616e-12, 0.8514714241027832]
Dia 376 - Máquina 7 -> Ação: parada preventiva, Previsão: [0.9999997615814209, 1.1704338609419551e-09, 0.8319916129112244]
Dia 376 - Máquina 8 -> Ação: parada preventiva, Previsão: [1.0, 7.273759078992204e-20, 0.9933750033378601]
Dia 376 - Máquina 9 -> Ação: parada preventiva, Previsão: [1.0, 5.495263143703651e-18, 0.8800985217094421]
Dia 377 - Máquina 0 -> Ação: parada preventiva, Previsão: [1.0, 3.63923436741756e-14, 0.8293620944023132]
Dia 377 - Máquina 1 -> Ação: parada preventiva, Previsão: [1.0, 1.248327908556928e-16, 0.9950065612792969]
Dia 377 - Máquina 2 -> Ação: parada preventiva, Previsão: [1.0, 1.5966276911694166e-11, 0.7851687669754028]
Dia 377 - Máquina 3 -> Ação: parada preventiva, Previsão: [1.0, 1.8143416931066907e-14, 0.9666398763656616]
Dia 377 - Máquina 4 -> Ação: parada preventiva, Previsão: [0.9986423850059509, 3.1461200705962256e-05, 0.9951700568199158]
Dia 377 - Máquina 5 -> Ação: parada preventiva, Previsão: [0.994551956653595, 0.00035247826599515975, 0.9647592902183533]
Dia 377 - Máquina 6 -> Ação: parada preventiva, Previsão: [1.0, 6.065978015029616e-12, 0.8514714241027832]
Dia 377 - Máquina 7 -> Ação: parada preventiva, Previsão: [0.9999997615814209, 1.1704338609419551e-09, 0.8319916129112244]
Dia 377 - Máquina 8 -> Ação: parada preventiva, Previsão: [1.0, 7.427811128322548e-20, 0.9939813017845154]
Dia 377 - Máquina 9 -> Ação: parada preventiva, Previsão: [1.0, 5.495263143703651e-18, 0.8800985217094421]
Dia 378 - Máquina 0 -> Ação: parada preventiva, Previsão: [1.0, 3.63923436741756e-14, 0.8293620944023132]
Dia 378 - Máquina 1 -> Ação: parada preventiva, Previsão: [1.0, 1.2747762476371475e-16, 0.9954642653465271]
Dia 378 - Máquina 2 -> Ação: parada preventiva, Previsão: [1.0, 1.5966276911694166e-11, 0.7851687669754028]
Dia 378 - Máquina 3 -> Ação: parada preventiva, Previsão: [1.0, 1.8527856386705427e-14, 0.9696179628372192]
Dia 378 - Máquina 4 -> Ação: parada preventiva, Previsão: [0.9986423850059509, 3.1461200705962256e-05, 0.9951700568199158]
Dia 378 - Máquina 5 -> Ação: parada preventiva, Previsão: [0.994551956653595, 0.00035247826599515975, 0.9647592902183533]
Dia 378 - Máquina 6 -> Ação: parada preventiva, Previsão: [1.0, 6.065978015029616e-12, 0.8514714241027832]
Dia 378 - Máquina 7 -> Ação: parada preventiva, Previsão: [0.9999996423721313, 1.1952272505055817e-09, 0.8450630307197571]
Dia 378 - Máquina 8 -> Ação: parada preventiva, Previsão: [1.0, 7.585154451762059e-20, 0.9945323467254639]
Dia 378 - Máquina 9 -> Ação: parada preventiva, Previsão: [1.0, 5.495263143703651e-18, 0.8800985217094421]
Dia 379 - Máquina 0 -> Ação: parada preventiva, Previsão: [1.0, 3.63923436741756e-14, 0.8293620944023132]
Dia 379 - Máquina 1 -> Ação: parada preventiva, Previsão: [1.0, 1.3017797903445126e-16, 0.995880126953125]
Dia 379 - Máquina 2 -> Ação: parada preventiva, Previsão: [1.0, 1.5966276911694166e-11, 0.7851687669754028]
Dia 379 - Máquina 3 -> Ação: parada preventiva, Previsão: [1.0, 1.8920185107214674e-14, 0.972337543964386]
Dia 379 - Máquina 4 -> Ação: parada preventiva, Previsão: [0.9986423850059509, 3.1461200705962256e-05, 0.9951700568199158]
Dia 379 - Máquina 5 -> Ação: parada preventiva, Previsão: [0.994551956653595, 0.00035247826599515975, 0.9647592902183533]
Dia 379 - Máquina 6 -> Ação: parada preventiva, Previsão: [1.0, 6.192241164271195e-12, 0.8676292300224304]
Dia 379 - Máquina 7 -> Ação: parada preventiva, Previsão: [0.9999996423721313, 1.2205434440915042e-09, 0.8572916984558105]
Dia 379 - Máquina 8 -> Ação: parada preventiva, Previsão: [1.0, 7.745831054576217e-20, 0.9950332641601562]
Dia 379 - Máquina 9 -> Ação: parada preventiva, Previsão: [1.0, 5.495263143703651e-18, 0.8800985217094421]
Dia 380 - Máquina 0 -> Ação: parada preventiva, Previsão: [1.0, 3.63923436741756e-14, 0.8293620944023132]
Dia 380 - Máquina 1 -> Ação: parada preventiva, Previsão: [1.0, 1.329350315730946e-16, 0.996258020401001]
Dia 380 - Máquina 2 -> Ação: parada preventiva, Previsão: [1.0, 1.5966276911694166e-11, 0.7851687669754028]
Dia 380 - Máquina 3 -> Ação: parada preventiva, Previsão: [1.0, 1.932104683763456e-14, 0.9748202562332153]
Dia 380 - Máquina 4 -> Ação: parada preventiva, Previsão: [0.9986423850059509, 3.1461200705962256e-05, 0.9951700568199158]
Dia 380 - Máquina 5 -> Ação: parada preventiva, Previsão: [0.994551956653595, 0.00035247826599515975, 0.9647592902183533]
Dia 380 - Máquina 6 -> Ação: parada preventiva, Previsão: [1.0, 6.192241164271195e-12, 0.8676292300224304]
Dia 380 - Máquina 7 -> Ação: parada preventiva, Previsão: [0.9999996423721313, 1.24640531229403e-09, 0.8687053322792053]
Dia 380 - Máquina 8 -> Ação: parada preventiva, Previsão: [1.0, 7.909910730129206e-20, 0.9954884648323059]
Dia 380 - Máquina 9 -> Ação: parada preventiva, Previsão: [1.0, 5.495263143703651e-18, 0.8800985217094421]
Dia 381 - Máquina 0 -> Ação: parada preventiva, Previsão: [1.0, 3.63923436741756e-14, 0.8293620944023132]
Dia 381 - Máquina 1 -> Ação: parada preventiva, Previsão: [1.0, 1.3575099260624152e-16, 0.9966013431549072]
